quality,fix.acid,vol.acid,citric.acid,lresid.sugar,lchlorides,lfree.so2,ltotal.so2,density,pH,sulphates,alcohol,color
5.7,7.2,0.24,0.4,0.3364722366,-3.1010927892,3.4339872045,4.6634390941,0.9914,2.88,0.38,10.8,white
5.3,6.6,0.61,0.01,0.6418538862,-2.5257286443,2.0794415417,3.2188758249,0.99746,3.69,0.73,10.5,red
6.3,6.6,0.28,0.34,-0.2231435513,-3.2968373663,3.7376696183,4.7791234931,0.9888,3.03,0.37,12.5,white
6.5,6.9,0.2,0.28,0.1823215568,-3.0365542681,3.5835189385,5.0689042022,0.9936,3.19,0.43,9.1,white
5.5,7,0.48,0.12,1.5040773968,-2.9957322736,3.1354942159,4.4543472963,0.99398,2.86,0.35,9,white
5,6.8,0.31,0.32,2.0281482473,-2.9565115604,3.5553480615,4.9628446303,0.9959,3.14,0.38,9,white
4.6,9,0.785,0.24,0.5306282511,-2.5510464523,2.302585093,3.0445224377,0.99692,3.29,0.67,10,red
5.1,8.7,0.29,0.52,0.4700036292,-2.1803674603,2.4849066498,3.6109179126,0.9969,3.25,0.58,9.5,red
4.5,8.5,0.46,0.59,0.3364722366,-0.8818893052,2.7725887222,3.8066624898,0.99702,3.03,1.34,9.2,red
7.5,6.7,0.12,0.36,0.8329091229,-3.2441936329,3.7612001157,4.8283137373,0.99229,3.07,0.67,10.1,white
6.9,6.6,0.16,0.57,0.0953101798,-2.0402208285,4.0604430105,4.9416424226,0.9927,3.12,0.39,9.3,white
4.5,7.6,0.39,0.46,2.4595888418,-2.4769384801,4.0073331852,5.1357984371,0.99773,2.91,0.51,9,white
4.4,6.5,0.88,0.03,1.7227665977,-2.5383074265,3.1354942159,3.8501476017,0.99572,3.58,0.5,11.2,red
5.4,6.4,0.28,0.23,1.7917594692,-2.9759296463,3.9120230054,5.0875963352,0.994,3.15,0.52,10.2,white
6.2,5.6,0.19,0.46,0.0953101798,-3.4420193762,3.4965075615,4.7449321284,0.9909,3.36,0.5,10.4,white
6.8,7.3,0.22,0.31,0.8329091229,-4.0173835211,3.8066624898,4.3820266347,0.98936,3.06,0.34,12.9,white
6.7,10.2,0.49,0.63,1.064710737,-2.63108916,2.302585093,3.258096538,0.9968,3.16,0.78,12.5,red
5.5,6.6,0.28,0.09,2.3887627892,-2.9759296463,3.6109179126,4.8751973232,0.99566,2.93,0.62,9.5,white
5.9,6.7,0.19,0.36,0.0953101798,-3.649658741,4.1431347264,4.9628446303,0.9912,3.27,0.48,11,white
6.1,7.8,0.21,0.34,2.4765384001,-3.2441936329,4.0073331852,4.9416424226,0.9959,3.02,0.31,10.3,white
6.2,6,0.34,0.29,1.8082887712,-3.0791138825,3.36729583,4.8978398,0.99462,3.48,0.57,10.7,white
5.6,8,0.26,0.28,2.1041341543,-3.2701691193,4.276666119,5.3082676974,0.99566,3.12,0.56,10,white
4.5,8.8,0.44,0.49,1.0296194172,-2.4889146712,2.8903717579,4.7095302013,0.9982,3.3,0.6,9.5,red
6,6.9,0.24,0.37,1.8082887712,-3.611918413,3.6375861597,4.7184988713,0.99086,3.19,0.34,12.4,white
7.2,5.2,0.5,0.18,0.6931471806,-3.3242363405,3.1354942159,4.8598124044,0.98949,3.36,0.77,13.4,white
5.6,7.5,0.18,0.31,1.8718021769,-3.540459449,3.9702919136,5.0751738152,0.99276,3.03,0.38,10.9,white
6.3,9,0.26,0.34,1.9021075264,-3.540459449,3.0445224377,5.0875963352,0.99497,3.08,0.5,10.6,white
4.4,5.8,0.28,0.18,0.1823215568,-2.8473122684,1.9459101491,4.6821312271,0.99288,3.23,0.58,9.55,white
6.2,6.5,0.35,0.28,2.5176964726,-2.9759296463,4.4543472963,5.3612921657,0.9962,3.16,0.51,9.9,white
5.4,4.7,0.67,0.09,0,-3.9120230054,1.6094379124,2.1972245773,0.98722,3.3,0.34,13.6,white
5.9,6.1,0.58,0.23,0.9162907319,-3.1235656451,2.7725887222,4.248495242,0.99352,3.46,0.65,12.5,red
5.2,5.6,0.35,0.14,1.6094379124,-3.0791138825,3.8712010109,5.2882670307,0.9937,3.3,0.71,10.3,white
6.8,6.1,0.32,0.24,0.4054651081,-3.3242363405,3.6375861597,4.8202815656,0.9898,3.29,0.42,12.4,white
5.8,6.3,0.25,0.44,0.5306282511,-3.7297014486,3.5835189385,4.7535901911,0.98935,3.18,0.4,12.5,white
4.5,6.6,0.22,0.34,2.4510050981,-2.9957322736,4.0775374439,4.9416424226,0.99526,3.22,0.4,10.8,white
5.9,8.3,0.76,0.29,1.4350845253,-2.5902671654,2.4849066498,2.7725887222,0.9965,3.45,0.68,11.5,red
7.5,8.9,0.12,0.45,0.5877866649,-2.5902671654,2.302585093,3.0445224377,0.99552,3.41,0.76,11.9,red
6.2,6,0.32,0.32,1.5686159179,-3.1941832123,3.6888794541,5.2257466737,0.99235,3.22,0.54,11,white
6.4,6.3,0.17,0.32,1.4350845253,-3.2188758249,3.6109179126,4.7621739348,0.99182,3.24,0.43,11.3,white
6.2,6.8,0.28,0.44,2.2300144002,-3.4737680745,3.5553480615,4.9199809258,0.9946,3.16,0.36,10.4,white
7.2,6,0.28,0.52,1.8245492921,-3.5755507688,3.6109179126,4.6443908991,0.99161,3.28,0.51,11.8,white
4.6,6.6,0.25,0.35,2.6390573296,-2.6736487744,3.7376696183,5.0937502008,0.999,3.56,0.47,9.8,white
6.3,6.2,0.21,0.18,2.4510050981,-3.1235656451,4.1108738642,5.0434251169,0.99655,3.14,0.52,9.4,white
6.4,7.7,0.12,0.32,0.3364722366,-2.8134107168,3.8501476017,5.0106352941,0.9952,3.37,0.42,9.2,white
4.7,9.4,0.34,0.37,0.7884573604,-2.5902671654,1.6094379124,2.5649493575,0.998,3.22,0.62,9.2,red
4.9,7.8,0.29,0.33,2.1690537004,-3.3524072175,3.4965075615,5.1984970313,0.9962,3.11,0.46,10.7,white
7.9,12.6,0.31,0.72,0.7884573604,-2.63108916,1.7917594692,3.36729583,0.9987,2.88,0.82,9.8,red
6.1,6.7,0.24,0.46,0.7884573604,-3.4112477175,2.9444389792,4.7095302013,0.99045,3.1,0.62,11.9,white
7,7,0.22,0.31,0.993251773,-3.5065578973,3.7135720667,4.9126548857,0.9898,3.16,0.37,12.7,white
5.9,7.2,0.39,0.54,0.3364722366,-1.8515094736,3.5263605246,4.8828019226,0.99449,3.11,0.53,9,white
6.4,8.3,0.54,0.28,0.6418538862,-2.5639498571,2.3978952728,3.6888794541,0.9978,3.39,0.61,10,red
4.6,8.9,0.59,0.39,0.8329091229,-2.3538783874,1.6094379124,3.0910424534,0.9986,3.37,0.58,10.3,red
5.3,7.2,0.27,0.74,2.5257286443,-3.2968373663,3.8501476017,5.0498560072,0.9981,3.04,0.44,8.7,white
6.1,6.7,0.37,0.25,0.9162907319,-3.5755507688,3.1780538303,4.4308167988,0.9909,3.14,0.36,11.7,white
4.5,7.6,0.2,0.68,2.5572273114,-3.1700856607,4.0253516907,5.0751738152,0.99841,3.05,0.41,8.7,white
7.2,7.8,0.26,0.49,1.1631508098,-3.611918413,3.3322045102,4.4659081187,0.9919,3.03,0.32,11.3,white
6.1,7.9,0.22,0.24,1.5260563035,-3.1235656451,3.6635616461,5.0689042022,0.9927,2.99,0.28,11.5,white
5.1,5.8,0.32,0.23,0.4054651081,-3.4112477175,3.6635616461,4.7957905456,0.9887,2.96,0.35,12,white
5.4,7.4,0.37,0.26,2.2617630985,-2.9957322736,3.4965075615,4.8978398,0.99608,3.13,0.46,10.4,white
5,6.6,0.25,0.36,2.0918640617,-3.1010927892,3.9889840466,5.1929568509,0.9958,3.08,0.42,9.2,white
5.4,6.4,0.62,0.12,1.5475625087,-2.8134107168,3.4965075615,5.2781146592,0.99556,3.22,0.48,8.9,white
5.5,7.1,0.23,0.35,2.8033603809,-3.2188758249,4.0943445622,5.1416635565,0.999,3.16,0.59,9.1,white
4.9,6.6,0.32,0.36,2.0794415417,-3.0576076773,4.0430512678,5.1239639794,0.9949,3.15,0.46,9.6,white
6.1,6,0.21,0.38,-0.2231435513,-3.9120230054,3.0910424534,4.5849674787,0.98941,3.26,0.32,11.8,white
5.2,8.2,0.26,0.33,0.955511445,-2.9374633654,2.3978952728,4.262679877,0.99402,2.89,0.49,9.5,white
6.2,7.8,0.43,0.49,2.5649493575,-3.4112477175,3.6109179126,5.062595033,0.9955,3.14,0.35,11.3,white
6.4,6.6,0.21,0.36,-0.2231435513,-3.3813947544,3.8712010109,4.7273878187,0.99165,3.24,0.68,10.5,white
7.6,5.6,0.12,0.33,1.064710737,-3.1235656451,3.0445224377,4.2904594411,0.98896,3.17,0.32,12.9,white
4.7,6.4,0.35,0.51,2.0541237337,-2.9004220937,3.9702919136,5.1761497326,0.99502,3.12,0.45,9.6,white
6.4,7.2,0.32,0.4,2.1633230257,-3.2701691193,3.8066624898,5.0369526024,0.99568,3.2,0.47,10.4,white
5.9,7.6,0.22,0.28,2.4849066498,-2.8824035882,4.2195077052,4.9628446303,0.9983,2.99,0.3,9.2,white
6.2,6.9,0.27,0.4,2.6390573296,-2.9957322736,4.1588830834,5.4249500175,0.9979,3.18,0.58,9.6,white
4.8,6.6,0.32,0.24,0.2623642645,-2.8134107168,3.7495040759,5.3181199938,0.99512,3.59,0.51,9.2,white
7,7.2,0.38,0.38,1.0296194172,-2.6882475738,3.1354942159,3.7376696183,0.99356,3.34,0.72,12.9,red
5.6,6.8,0.27,0.3,2.5649493575,-3.0576076773,4.2341065046,5.0751738152,0.99705,3.16,0.5,9.6,white
5.7,7,0.32,0.29,1.5892352051,-3.3242363405,3.7135720667,5.0106352941,0.99168,3.38,0.43,12.2,white
6.2,7.6,0.23,0.49,2.302585093,-3.3242363405,3.8066624898,5.2040066871,0.9967,3.08,0.58,9.6,white
6.5,7.4,0.25,0.36,2.5802168296,-2.7030626596,3.9702919136,5.1817835503,0.9976,3.01,0.48,9,white
6.1,6,0.17,0.29,1.6094379124,-3.5755507688,3.2188758249,4.6821312271,0.99076,3.14,0.34,12.3,white
4.9,6.3,0.32,0.32,0.4054651081,-3.5065578973,3.1780538303,4.6151205168,0.98923,3.21,0.42,13,white
5,6.5,0.46,0.14,0.8754687374,-2.1715568306,2.1972245773,3.6109179126,0.99732,3.66,0.65,9.8,red
6.1,6.2,0.44,0.39,0.9162907319,-2.5639498571,1.7917594692,2.6390573296,0.99555,3.51,0.69,11,red
4.6,5.9,0.46,0,0.6418538862,-2.5639498571,3.2188758249,3.7841896339,0.99385,3.5,0.53,11.2,red
5.7,7.3,0.18,0.65,0.3364722366,-3.0791138825,3.3322045102,5.0562458053,0.9946,3.33,0.62,9.4,white
5.7,5.8,0.39,0.47,2.0149030205,-3.611918413,2.4849066498,4.4773368145,0.9907,3.38,0.45,14,white
4.1,7.1,0.27,0.28,0.2231435513,-3.7722610631,1.0986122887,4.4886363697,0.98993,2.95,0.3,11.4,white
6,6.4,0.37,0.25,0.6418538862,-2.6036901858,3.0445224377,3.8918202981,0.9974,3.57,0.62,9.8,red
6.1,6.4,0.23,0.27,0.7419373447,-3.1700856607,3.5553480615,4.605170186,0.99094,3.03,0.63,10.9,white
6.3,6.9,0.27,0.41,0.5306282511,-3.0576076773,1.7917594692,4.8978398,0.9929,3.15,0.69,11.4,white
6.7,7.4,0.19,0.3,2.5494451709,-2.9374633654,3.8815637979,5.4337220036,0.9986,3.14,0.49,9.1,white
5.2,6.8,0.26,0.29,2.8302678338,-2.8824035882,3.8712010109,5.1873858058,0.9998,3.45,0.4,9.6,white
5.8,6.9,0.38,0.29,2.6137395216,-3.0365542681,3.9512437186,5.2417470151,0.99784,3,0.6,9.5,white
6.5,7,0.23,0.26,1.974081026,-3.1941832123,3.0445224377,4.4998096703,0.99509,3.22,0.55,9.5,white
7.2,6.1,0.22,0.4,0.6151856391,-3.4737680745,3.2188758249,4.7095302013,0.98966,3.03,0.3,11.8,white
5.2,5.4,0.375,0.4,1.1939224685,-2.9187712324,3.36729583,4.9904325868,0.99482,3.42,0.52,9.1,white
6.2,6.7,0.3,0.5,2.4932054526,-3.1010927892,3.6375861597,4.8441870865,0.9974,3.04,0.53,8.9,white
4.5,7.1,0.3,0.49,0.4700036292,-3.1010927892,3.4339872045,4.605170186,0.9942,3.4,0.59,10.2,white
7.4,6.1,0.17,0.28,0.9162907319,-3.5755507688,3.0910424534,4.5849674787,0.99072,3.16,0.37,11.1,white
6.9,7.6,0.2,0.26,1.5686159179,-3.4112477175,3.258096538,4.3307333403,0.99076,2.98,0.49,12.3,white
5.3,7.2,0.31,0.5,2.5877640352,-2.8824035882,4.2195077052,5.2729995586,0.9982,3.01,0.47,9.2,white
5.4,10.4,0.575,0.61,0.955511445,-2.5770219387,2.3978952728,3.1780538303,1,3.16,0.69,9,red
6.1,10.1,0.27,0.54,0.8329091229,-2.7333680091,1.9459101491,3.258096538,0.99531,3.17,0.53,12.5,red
6.1,5.9,0.23,0.24,0.4700036292,-3.2968373663,3.4657359028,4.7449321284,0.99076,3.21,0.51,11.4,white
5.8,8,0.19,0.3,0.6931471806,-2.9374633654,3.8712010109,4.9416424226,0.994,3.18,0.49,9.6,white
4.6,7,0.24,0.3,1.9021075264,-3.2441936329,3.6109179126,4.8283137373,0.99436,3.2,0.39,9.9,white
6.7,7.4,0.19,0.3,2.5494451709,-2.9374633654,3.8815637979,5.4337220036,0.9986,3.14,0.49,9.1,white
5.7,6.5,0.26,0.28,2.5257286443,-3.0791138825,4.3820266347,5.4161004022,0.99685,3.18,0.41,10,white
5.3,6.8,0.32,0.3,0,-3.0159349809,3.0910424534,4.7273878187,0.99289,3.24,0.61,10.2,white
5.1,6.8,0.37,0.47,2.4159137783,-2.6450754019,3.7841896339,4.9126548857,0.9968,2.98,0.88,9.2,white
6.3,7.1,0.25,0.32,2.3321438952,-3.1941832123,4.189654742,5.6058020663,0.9969,3.17,0.52,9.1,white
6,8.2,0.38,0.32,0.9162907319,-2.5257286443,3.1780538303,4.262679877,0.99624,3.27,0.85,11,red
6.8,6.5,0.32,0.34,1.7404661748,-3.1235656451,3.295836866,4.5108595065,0.99184,3.28,0.6,12,white
5.6,7,0.24,0.34,1.0986122887,-3.3524072175,3.5835189385,4.6249728133,0.9905,3.18,0.43,12.2,white
6.4,6.1,0.41,0.24,0.4700036292,-3.0159349809,2.7725887222,4.9199809258,0.993,3.32,0.5,10.4,white
5.4,8,0.27,0.24,0.1823215568,-3.1235656451,2.9957322736,4.6249728133,0.9929,3.28,0.42,10.9,white
5.7,6.4,0.28,0.22,2.5494451709,-3.2441936329,3.9318256327,5.0106352941,0.99535,3.23,0.43,10.7,white
5.3,7.6,0.54,0.13,0.9162907319,-2.3330443005,3.1780538303,4.189654742,0.99785,3.39,0.61,9.4,red
5.2,6.8,0.21,0.36,2.8959119383,-3.0791138825,3.4657359028,4.8903491282,1,3.27,0.48,8.8,white
6.5,6.5,0.24,0.29,2.1041341543,-3.1465551633,3.4657359028,5.0498560072,0.99453,3.13,0.7,10.1,white
5,6.5,0.27,0.4,2.302585093,-3.2441936329,4.3040650932,5.4249500175,0.99582,3.18,0.5,9.4,white
7.4,6.6,0.29,0.29,0.5877866649,-3.3242363405,3.6375861597,4.6249728133,0.98819,3.08,0.42,13.7,white
5.4,11,0.26,0.68,0.9360933592,-2.4651040225,2.302585093,3.2188758249,0.997,3.18,0.61,11.8,red
6,7.7,0.34,0.28,2.3978952728,-3.2188758249,3.4339872045,4.7621739348,0.99815,3.27,0.29,9.2,white
6.5,7.5,0.53,0.06,0.955511445,-2.4534079827,2.9957322736,3.7841896339,0.9965,3.38,0.59,10.7,red
6.6,6.5,0.18,0.33,2.0794415417,-2.9759296463,2.7725887222,4.8751973232,0.9965,3.28,0.44,8.7,white
6.1,5,0.33,0.18,1.5260563035,-3.4420193762,3.6888794541,4.8202815656,0.99114,3.18,0.4,11,white
5.4,6.8,0.29,0.5,2.5877640352,-2.9374633654,3.8712010109,5.2678581591,0.9974,3.09,0.45,9.4,white
6.1,6.1,0.37,0.46,2.4849066498,-3.1700856607,4.1108738642,5.3471075307,0.997,3.17,0.59,9.7,white
6.9,6.2,0.41,0.22,0.6418538862,-3.7722610631,1.6094379124,4.0253516907,0.98928,3.04,0.79,13,white
6,7,0.22,0.39,0.7419373447,-2.9004220937,3.6635616461,5.2882670307,0.9951,3.52,0.54,10.2,white
4.9,7,0.44,0.24,2.4932054526,-2.8824035882,4.2195077052,5.3471075307,0.99718,3.05,0.5,9.5,white
6.3,8.3,0.14,0.34,0.0953101798,-3.1700856607,1.9459101491,3.8501476017,0.9934,3.47,0.4,10.2,white
5.9,6,0.17,0.29,2.2721258855,-3.1235656451,3.4965075615,4.5849674787,0.99536,3.12,0.36,9.2,white
8.2,7,0.23,0.36,1.960094784,-3.5755507688,3.4339872045,4.6443908991,0.9922,3.35,0.47,12.1,white
5.3,7.1,0.63,0.06,0.6931471806,-2.4889146712,2.0794415417,3.36729583,0.99855,3.67,0.73,9.6,red
5.9,6.1,0.55,0.15,2.2823823857,-3.4737680745,2.9444389792,4.8283137373,0.9957,3.36,0.47,10.2,white
4.5,7.4,0.32,0.22,2.4595888418,-3.3524072175,3.7841896339,5.0106352941,0.99578,3.1,0.45,10.4,white
5.5,8.4,0.745,0.11,0.6418538862,-2.4079456087,2.7725887222,4.1431347264,0.9965,3.19,0.82,9.6,red
7.1,7.3,0.34,0.33,0.9162907319,-2.7488721956,3.0445224377,3.6109179126,0.9952,3.35,0.77,12.1,red
8.3,7.3,0.25,0.36,0.7419373447,-3.3813947544,3.4011973817,5.1761497326,0.99085,3.25,0.4,11.9,white
5.4,6.1,0.2,0.25,0.1823215568,-3.2701691193,3.5263605246,4.8520302639,0.9921,3.24,0.44,10.1,white
5.9,7.2,0.21,1,0.0953101798,-1.8708026766,3.8286413965,4.7361984484,0.9931,2.95,0.43,9.2,white
5,6.5,0.615,0,0.6418538862,-2.7333680091,2.1972245773,2.8903717579,0.9972,3.46,0.65,9.2,red
5.9,7.8,0.34,0.37,0.6931471806,-2.5010360317,3.1780538303,4.0604430105,0.9964,3.34,0.59,9.4,red
3.8,9.1,0.765,0.04,0.4700036292,-2.5510464523,1.3862943611,2.6390573296,0.998,3.29,0.54,9.7,red
5.6,9,0.24,0.5,0.1823215568,-3.0365542681,3.258096538,4.6728288345,0.9918,3.21,0.34,12.4,white
5,6.8,0.25,0.24,0.4700036292,-3.1010927892,3.6635616461,5.0998664278,0.99402,3.53,0.58,10.8,white
7.3,8,0.26,0.36,0.6931471806,-2.9187712324,3.4011973817,4.7957905456,0.992,3.09,0.72,11.6,white
5.6,6.8,0.3,0.35,1.0296194172,-3.2701691193,2.302585093,5.0998664278,0.9912,3.09,0.53,12,white
5.1,7.8,0.6,0.26,0.6931471806,-2.5257286443,3.4339872045,4.8751973232,0.99622,3.21,0.52,9.9,red
5.2,7.9,0.29,0.36,2.4069451083,-3.4112477175,3.7612001157,5.3375380797,0.9969,3.14,0.46,10.3,white
4.6,7.8,0.25,0.37,0,-3.1465551633,2.302585093,4.3820266347,0.99128,3.08,0.38,11.4,white
6.8,7.3,0.23,0.27,0.955511445,-3.3524072175,3.6635616461,4.7874917428,0.99138,3.04,0.59,11.3,white
7.2,6.6,0.2,0.32,0.0953101798,-3.2441936329,3.2188758249,4.3567088267,0.9926,3.39,0.54,10.2,white
5.8,9.4,0.5,0.34,1.2809338455,-2.5010360317,1.6094379124,2.6390573296,0.9987,3.29,0.52,10.7,red
4.7,6.6,0.24,0.28,0.5877866649,-3.5755507688,3.6635616461,4.8828019226,0.99182,3.34,0.46,11.4,white
6.5,6.6,0.26,0.36,0.1823215568,-3.3524072175,3.7612001157,4.836281907,0.99094,3.01,0.63,11.4,white
7,6,0.24,0.28,1.3737155789,-3.2701691193,4.1108738642,4.8978398,0.99146,3.3,0.54,11.3,white
5.6,8,0.48,0.34,0.7884573604,-2.6172958378,2.7725887222,3.2188758249,0.9936,3.28,0.66,12.4,red
6.4,7.2,0.2,0.61,2.7850112422,-3.1465551633,2.6390573296,4.6347289882,0.9987,3.06,0.36,9.2,white
7,10.4,0.38,0.46,0.7419373447,-2.2633643798,1.7917594692,2.302585093,0.99664,3.12,0.65,11.8,red
6.8,7,0.24,0.35,0,-3.4420193762,3.7376696183,4.6443908991,0.98988,3.16,0.37,11.7,white
7.2,6.4,0.125,0.29,1.7664416612,-3.1700856607,3.1780538303,4.5951198501,0.992,3.23,0.32,12,white
8.2,5.5,0.34,0.26,0.7884573604,-3.8632328413,3.4339872045,4.7791234931,0.98919,3.55,0.49,13,white
4.5,7.1,0.24,0.34,0.1823215568,-3.1010927892,1.7917594692,4.8828019226,0.99132,3.16,0.46,11.2,white
6.3,6.8,0.3,0.35,1.0296194172,-3.2701691193,2.302585093,5.0998664278,0.9912,3.09,0.53,12,white
4.7,6.7,0.29,0.45,2.6602595373,-2.9187712324,3.4011973817,5.1984970313,0.99869,3.14,0.57,9.1,white
6.2,10,0.35,0.47,0.6931471806,-2.7968814148,1.7917594692,2.3978952728,0.99585,3.23,0.52,12,red
5,7.8,0.25,0.34,2.6173958328,-3.1235656451,4.189654742,5.2149357576,0.99976,3.22,0.75,8.9,white
5.9,11.3,0.34,0.45,0.6931471806,-2.5010360317,1.7917594692,2.7080502011,0.9988,2.94,0.66,9.2,red
6.2,6,0.16,0.36,0.4700036292,-3.1700856607,2.5649493575,4.1108738642,0.99143,3.22,0.54,10.8,white
6,7.8,0.25,0.41,1.3083328197,-3.1700856607,3.6109179126,5.0039463059,0.9954,3.36,0.45,10,white
7.4,6.9,0.19,0.35,0.5306282511,-3.3242363405,3.4965075615,4.6151205168,0.99315,3.21,0.54,10.8,white
5.3,8.6,0.725,0.24,1.887069649,-2.1455813442,3.4339872045,4.8978398,1.0014,3.32,1.07,9.3,red
6.1,7.2,0.18,0.45,1.4816045409,-3.0791138825,4.0430512678,5.1119877884,0.9943,3.13,0.62,11.2,white
4.8,6.9,0.28,0.37,2.2082744135,-3.2968373663,2.7725887222,4.3307333403,0.9948,3.05,0.54,11.1,white
7.1,7.2,0.36,0.46,0.7419373447,-2.6036901858,3.1780538303,3.7841896339,0.99534,3.4,0.85,11,red
6.1,7.8,0.28,0.25,1.2237754316,-3.7297014486,3.295836866,4.5951198501,0.98959,2.98,0.37,13,white
6.2,7.2,0.23,0.82,0.2623642645,-1.903808973,4.248495242,4.6913478822,0.99304,2.93,0.42,9.2,white
3.6,6.2,0.785,0,0.7419373447,-2.8134107168,1.7917594692,2.5649493575,0.99664,3.59,0.61,10,red
4.9,7.1,0.31,0.17,0,-3.1700856607,3.0445224377,4.9698132996,0.99304,3.13,0.4,9.6,white
6.4,7.1,0.2,0.31,2.0014800002,-2.9374633654,3.4657359028,5.3518581335,0.99587,3.31,0.59,10.4,white
7.1,5,0.27,0.32,1.5040773968,-3.4420193762,4.0604430105,5.1817835503,0.98956,3.45,0.31,12.6,white
6.4,7,0.29,0.49,1.3350010667,-3.0576076773,3.6109179126,4.9126548857,0.9938,2.95,0.4,9.4,white
5.1,5.8,0.28,0.27,0.955511445,-2.9187712324,3.4011973817,5.0498560072,0.9914,3.53,0.42,12.4,white
5.9,6.4,0.28,0.19,1.6863989536,-3.1700856607,4.2046926194,5.1984970313,0.99435,3.31,0.35,10.2,white
6,6.4,0.3,0.51,1.7047480922,-3.0365542681,4.127134385,5.1474944768,0.9942,3.08,0.45,9.1,white
6.1,6.9,0.26,0.27,1.4350845253,-3.4737680745,2.9957322736,4.3820266347,0.99089,3.12,0.39,11.5,white
5.6,8.2,0.2,0.49,1.2527629685,-2.8647040111,2.6390573296,4.6821312271,0.9928,3.19,0.35,11.5,white
6.3,8.9,0.5,0.21,0.7884573604,-2.4304184645,3.0445224377,3.6635616461,0.99692,3.33,0.83,11.1,red
4.8,7.5,0.23,0.68,2.3978952728,-3.0576076773,3.6109179126,4.8903491282,0.9978,2.99,0.38,8.8,white
4.7,7.7,0.67,0.23,0.7419373447,-2.4304184645,2.8332133441,4.5643481915,0.9962,3.32,0.48,9.5,red
6.5,10.5,0.24,0.47,0.7419373447,-2.718100537,1.7917594692,3.1780538303,0.9978,3.15,0.9,11,red
4.9,6.8,0.68,0.21,0.7419373447,-2.6592600369,2.1972245773,3.1354942159,0.99546,3.38,0.6,10.3,red
4.2,10,0.91,0.42,0.4700036292,-2.8824035882,3.5263605246,5.1984970313,0.9968,3.11,0.46,10,white
4.1,8.1,0.87,0,1.1939224685,-2.3434070875,3.258096538,4.1108738642,1.00025,3.6,0.72,9.8,red
7.5,5.7,0.15,0.47,2.4336133554,-3.3524072175,3.8918202981,4.8520302639,0.99456,3.03,0.34,10.5,white
5.6,6.9,0.24,0.23,1.960094784,-3.1941832123,2.9957322736,4.5747109785,0.99246,3.1,0.85,11.4,white
6.8,7.6,0.39,0.32,1.2809338455,-3.3524072175,3.0910424534,4.5325994932,0.99144,3.08,0.6,12.5,white
4.8,7.6,0.27,0.33,0.6931471806,-2.8302178351,2.9444389792,5.1647859739,0.9944,3.22,0.56,9.9,white
7.3,5.1,0.33,0.22,0.4700036292,-3.611918413,2.8903717579,4.4886363697,0.9893,3.51,0.38,12.5,white
4.5,7.3,0.25,0.26,1.974081026,-3.0365542681,3.9512437186,5.3327187933,0.99587,3.12,0.37,9.2,white
6.4,5.8,0.15,0.32,0.1823215568,-3.2968373663,2.6390573296,4.7791234931,0.99137,3.19,0.5,10.2,white
5,7.5,0.42,0.31,0.4700036292,-2.5257286443,2.7080502011,3.7376696183,0.9978,3.31,0.64,9,red
5.2,7.8,0.32,0.31,0.5306282511,-3.3242363405,3.8286413965,5.2729995586,0.993,3.03,0.48,10.5,white
5.2,6.8,0.5,0.11,0.4054651081,-2.5902671654,2.7725887222,3.8918202981,0.99545,3.36,0.79,9.5,red
6.1,7.6,0.19,0.37,2.5726122302,-3.4112477175,3.9512437186,5.0172798368,0.99726,3.18,0.79,10.4,white
5.1,7.1,0.32,0.4,0.4054651081,-3.3813947544,2.5649493575,4.4308167988,0.9944,3.42,0.6,10.4,white
5.5,8.2,0.23,0.37,0.2623642645,-3.1700856607,3.6635616461,4.7621739348,0.9928,2.99,0.36,10,white
6.3,7,0.32,0.35,0.4054651081,-3.2441936329,3.1780538303,4.8283137373,0.9918,3.17,0.64,12.2,white
4.1,9.2,0.16,0.49,0.6931471806,-3.1235656451,2.8903717579,4.6728288345,0.99514,3.1,0.53,10.2,white
6,6.8,0.19,0.71,2.8622008809,-3.1700856607,3.0445224377,4.7361984484,0.99784,2.85,0.5,9.5,white
5.7,6.4,0.18,0.48,2.8903717579,-2.9187712324,4.0253516907,5.2094861528,1.00038,2.98,0.61,8.5,white
6.5,7,0.27,0.36,3.0301337003,-3.1010927892,3.8066624898,5.1357984371,1.001,3,0.45,8.8,white
3.9,7.2,0.615,0.1,0.3364722366,-2.6882475738,3.2188758249,5.0369526024,0.99499,3.2,0.48,9.7,white
4.7,7.8,0.28,0.31,0.7419373447,-3.0791138825,3.3322045102,5.3375380797,0.99434,3.23,0.64,9.8,white
8.4,6.5,0.3,0.27,1.3862943611,-3.2701691193,3.6109179126,4.5747109785,0.99026,3.2,0.6,12.6,white
4.7,10.4,0.28,0.54,0.993251773,-2.2537949288,1.6094379124,2.9444389792,0.9988,3.25,0.63,9.5,red
4.6,8.5,0.46,0.31,0.8109302162,-2.5510464523,3.4657359028,4.0604430105,0.998,3.33,0.54,9.8,red
5.8,6.6,0.25,0.34,1.0986122887,-2.9187712324,3.0910424534,4.9487598904,0.99338,3.26,0.47,10.4,white
5.9,6.4,0.865,0.03,1.1631508098,-2.6450754019,3.295836866,4.0604430105,0.995,3.61,0.49,12.7,red
6.8,7.7,0.28,0.39,2.1860512767,-3.3242363405,2.0794415417,4.7621739348,0.9935,3.06,0.38,12,white
